fecha,handle,nombre,retweets,likes,replies,views,gate_p,relevante,partido,partido_conf,direccion,direccion_conf,ironia_p,texto,url,p_PP,p_PSOE,p_Vox,p_Sumar,p_varios,p_ninguno,error,voz,direccion_motivo
2026-03-27T17:17:14+00:00,@larazon_es,La Razón,2933,7631,616,1641311,0.28,no,,,,,,"🔴 Noelia Castillo firmó un manuscrito pidiendo aplazar la eutanasia, pero la sentencia recoge que lo hizo “sin ser consciente” y bajo presión.

➡️ La resolución, datada en marzo de 2025, fue facilitada por el Tribunal Superior de Justicia de Cataluña https://t.co/VJGK5qjPvO",https://x.com/larazon_es/status/2037579712134865021,,,,,,,,,
2026-06-19T06:00:44+00:00,@elmundoes,EL MUNDO,2931,6769,182,203850,0.88,si,PSOE,0.9,perjudica,0.9,0.84,"El 'milagro' de las hijas de Zapatero: su mejor cliente, una empresa ruinosa de venezolanos, paga vídeos a 10.000 euros por segundo 

✍️ Carlos Segovia https://t.co/lVPAFCQiWz",https://x.com/elmundoes/status/2067850047656513587,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Sospechas por ingresos millonarios a las hijas de Zapatero desde Venezuela.
2026-02-09T16:23:19+00:00,@okdiario,okdiario.com,2931,5425,279,221737,0.3,no,,,,,,"🔥 ""Indignación en Barcelona"".

Una joven ha vivido un auténtico calvario en Montcada i Reixac tras ser asaltada, lanzada por unas escaleras y golpeada brutalmente por un delincuente de apenas 17 años. Lo intolerable es que el agresor ya estaba en la calle a las pocas horas. https://t.co/zVkjhtubna",https://x.com/okdiario/status/2020896302440047065,,,,,,,,,
2026-03-08T13:44:38+00:00,@EFEnoticias,EFE Noticias,2930,2982,256,1264658,0.04,no,,,,,,"#ÚLTIMAHORA | Suben a 394 los muertos por la ofensiva israelí contra el Líbano, entre ellos 83 niños. https://t.co/rZEgkc1Z1W",https://x.com/EFEnoticias/status/2030640839366496476,,,,,,,,,
2026-01-21T00:35:04+00:00,@libertaddigital,Libertad Digital,2922,6641,98,60367,0.02,no,,,,,,"EEUU imputa a 'Nicolasito', hijo de Maduro, por tráfico de armas y cocaína con las FARC https://t.co/h2XX0fENKW",https://x.com/libertaddigital/status/2013772298524737768,,,,,,,,,
2026-01-07T08:07:42+00:00,@HoyPorHoy,Hoy por Hoy,2917,5461,115,94475,0.14,no,,,,,,"“Trump ha dicho que va a intervenir directamente en las elecciones europeas, país por país, para apoyar a la extrema derecha y lo hemos pasado por alto; lo hacen operando de manera impune en las redes sociales”

📻 @iescolar en #ElAbierto

🎧 Audio: https://t.co/BPB2cqCUZH https://t.co/tz0gafiIz0",https://x.com/HoyPorHoy/status/2008812775003332917,,,,,,,,,
2026-06-08T12:34:04+00:00,@elespanolcom,EL ESPAÑOL,2916,5637,151,334495,0.9,si,ninguno,0.5,neutro,0.5,0.05,‼️🗳️ Cae una banda acusada de haber interceptado votos por correo en las elecciones extremeñas de 2025 https://t.co/kb9iccsulI,https://x.com/elespanolcom/status/2063962767296471275,0.01,0.01,0.0,0.0,0.01,0.97,,tercero,Desarticulación de una banda delictiva común sin vínculos partidistas.
2026-02-23T20:35:36+00:00,@elmundoes,EL MUNDO,2907,6677,286,253826,0.29,no,,,,,,#ÚltimaHora 🔴 Adif se llevó materiales del accidente de Adamuz antes de que terminara la inspección judicial  https://t.co/kwaYSXu3J9,https://x.com/elmundoes/status/2026033221901730159,,,,,,,,,
2026-05-27T07:19:41+00:00,@elmundoes,EL MUNDO,2901,7465,127,227745,0.97,si,PSOE,0.9,perjudica,0.9,0.09,#ÚltimaHora 🔴 La UCO también se persona en otros inmuebles del PSOE en diferentes puntos de España https://t.co/YN7KYsnSit,https://x.com/elmundoes/status/2059534993827693000,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Registro de la UCO en sedes del partido por presunta corrupción.
2026-06-11T10:20:13+00:00,@okdiario,okdiario.com,2899,10251,366,428560,0.79,si,PSOE,0.9,perjudica,0.9,0.53,"💥 ""No tienes vergüenza"": las redes estallan contra Sarah Santaolalla por asegurar en TVE que se niega a ""tener más privilegios que su vecino Ibra de Rabat"", después de que Marlaska le haya puesto 10 escoltas mientras se los quita a testigos protegidos. https://t.co/Jt4lWMEmEy",https://x.com/okdiario/status/2065016244412067925,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Crítica a Marlaska por asignación de escoltas a perfiles afines.
2025-11-27T16:34:35+00:00,@elmundoes,EL MUNDO,2895,8122,215,1454445,0.94,si,PSOE,0.9,perjudica,0.9,0.15,"Ábalos a EL MUNDO antes de ir a prisión: ""Investigar a Air Europa sería abrir el melón, ahí podemos llegar a Begoña. Podemos llegar bien llegados""

✍️ Juanma Lamet
✍️ Esteban Urreiztieta https://t.co/84Kqy769oU",https://x.com/elmundoes/status/1994082434736939218,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Declaraciones de Ábalos que comprometen a Begoña Gómez en la trama.
2026-03-25T12:43:35+00:00,@rtvenoticias,RTVE Noticias,2885,13595,117,272464,0.95,si,varios,0.9,perjudica,0.9,0.44,"🗣️Pedro Sánchez: ""El papa está en contra de la guerra, pero yo no escucho al PP y a Vox decir que el Vaticano está con los ayatolás"".

https://t.co/9ZtAE0r56u https://t.co/PuiDWmo1h9",https://x.com/rtvenoticias/status/2036786069346066451,0.01,0.78,0.0,0.0,0.21,0.0,,cargo del partido,Sánchez critica la postura de PP y Vox sobre la guerra.
2026-06-04T17:27:56+00:00,@rtvenoticias,RTVE Noticias,2884,11521,62,333824,0.03,no,,,,,,"🔴 Multitudinaria manifestación en Albania contra el resort de lujo que quieren levantar el yerno y la hija de Trump en una isla protegida por su biodiversidad.

#Canal24Horas https://t.co/jFl2dD06nD",https://x.com/rtvenoticias/status/2062587168673935430,,,,,,,,,
2026-01-03T18:10:00+00:00,@eldiarioes,elDiario.es,2882,5848,153,97701,0.03,no,,,,,,"Ocasio-Cortez, sobre Venezuela: “No se trata de drogas, se trata de petróleo y para distraer la atención de Epstein”

https://t.co/nja9GVg8Fb",https://x.com/eldiarioes/status/2007514797714354185,,,,,,,,,
2025-10-31T10:13:55+00:00,@EFEnoticias,EFE Noticias,2876,6536,679,966368,0.04,no,,,,,,#ÚLTIMAHORA | La ONU acusa a EEUU de violar el derecho internacional al atacar embarcaciones en el Caribe. https://t.co/p2WYcxBMCT,https://x.com/EFEnoticias/status/1984202164806504666,,,,,,,,,
2026-09-08T09:54:02+00:00,@el_pais,EL PAÍS,2871,5429,241,456555,0.92,si,PP,0.9,perjudica,0.9,0.11,"🔴 Las actas demuestran que Vivas apoyó el uso del puerto de Ceuta en sus reuniones con Sánchez antes de echarse atrás.

📌 Lee aquí la noticia 🔗 https://t.co/cVVz8JqZU6 https://t.co/IyYCuEBhMW",https://x.com/el_pais/status/2097262173491782014,0.73,0.03,0.0,0.0,0.24,0.0,,tercero,Actas revelan el cambio de postura de Vivas sobre el puerto.
2026-09-09T19:33:03+00:00,@okdiario,okdiario.com,2869,7064,113,464657,0.81,si,Sumar,0.9,perjudica,0.9,0.14,"💔 El contundente mensaje de Leo, el niño con Piel de Mariposa, a Mónica García tras negar al resto de España el fármaco que Andalucía sí financia: «No pedimos un privilegio, pedimos la oportunidad de vivir» https://t.co/gr8D13A0pt",https://x.com/okdiario/status/2097770279007080506,0.06,0.0,0.0,0.82,0.12,0.0,,tercero,Crítica a Mónica García por no financiar un tratamiento médico.
2025-10-23T00:00:01+00:00,@abc_es,ABC.es,2865,15014,398,435805,0.05,no,,,,,,"‼Suecia deportará a los extranjeros que cometan delitos, incluso leves https://t.co/DYGJHfBTbD",https://x.com/abc_es/status/1981148568711741607,,,,,,,,,
2026-03-02T23:59:20+00:00,@COPE,COPE,2858,6879,129,54185,0.86,si,PSOE,0.9,perjudica,0.9,0.09,"Lorent Saleh: ""Cada español que conoce un venezolano sabe la indignación, rabia y asco que produce Zapatero por cómo defendió a la tiranía"" https://t.co/zg0t14flDu",https://x.com/COPE/status/2028621208917311804,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Duras críticas a Zapatero por su vinculación con el régimen venezolano.
2026-03-30T10:55:41+00:00,@eldiarioes,elDiario.es,2858,5901,262,80403,0.63,dudoso,PSOE,0.9,beneficia,0.9,0.11,"‼ Un informe europeo sobre el Estado de Derecho afirma que la condena contra García Ortiz “plantea interrogantes sobre la independencia judicial” 

https://t.co/iSKw7r7mSK Por @rodrigopdl",https://x.com/eldiarioes/status/2038570857585414479,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Informe europeo respalda a García Ortiz cuestionando la condena judicial.
2025-10-16T07:18:00+00:00,@eldiarioes,elDiario.es,2852,3812,283,93654,0.08,no,,,,,,"Médicos de Gaza denuncian que Israel entrega cadáveres con signos de tortura y ejecuciones sumarias
https://t.co/J4ewKrWMyW",https://x.com/eldiarioes/status/1978722075276702196,,,,,,,,,
2026-05-27T17:50:40+00:00,@okdiario,okdiario.com,2852,4721,149,63142,0.96,si,PSOE,0.9,perjudica,0.9,0.21,"🔴 La directora de la Guardia Civil expedientó a dos agentes de la UCO tras las presiones de la trama del PSOE. 

✍️ Ángel Moya (@AngelMoyatv).

https://t.co/kdLLeoy3Cm",https://x.com/okdiario/status/2059693787463438548,0.0,0.99,0.0,0.0,0.0,0.01,,tercero,Acusan a la dirección de expedientar agentes por presiones del PSOE.
2025-12-19T14:17:23+00:00,@voz_populi,Vozpópuli,2848,7617,144,172227,0.8,si,PSOE,0.9,perjudica,0.9,0.05,"🔴 ÚLTIMA HORA | La Audiencia de Madrid confirma la imputación de Begoña Gómez y su asesora por malversación

Por @BlancaValdesM 

https://t.co/acpNLLwjCh",https://x.com/voz_populi/status/2002020441855049750,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Confirma la imputación judicial de Begoña Gómez por presunta malversación.
2026-04-23T15:04:07+00:00,@eldiarioes,elDiario.es,2832,10076,95,170252,0.04,no,,,,,,"‼️ Eslovenia rechaza emitir Eurovisión 2026 por la participación de Israel y anuncia una programación dedicada a Palestina 

https://t.co/e0Hx5uEDCN En @Vertele",https://x.com/eldiarioes/status/2047330683366916251,,,,,,,,,
2026-02-07T07:33:06+00:00,@El_Plural,El Plural,2830,4119,237,139451,0.84,si,PP,0.9,perjudica,0.9,0.13,"❗#EXCLUSIVA | Miguel Ángel Rodríguez trató de persuadir por carta a víctimas de las residencias de que la culpa era de Sánchez
https://t.co/KlDbber0FV",https://x.com/El_Plural/status/2020038091004625233,0.99,0.0,0.0,0.0,0.01,0.0,,cargo del partido,Crítica a Miguel Ángel Rodríguez por maniobras sobre las residencias.
2026-04-08T11:28:44+00:00,@elmundoes,EL MUNDO,2830,8047,368,186206,0.09,no,,,,,,"La Comisión de Arbitraje, Quejas y Deontología del Periodismo determina que Javier Ruiz ""vulneró"" y faltó ""a la verdad"" en Mañaneros 360 tras la denuncia de un espectador

✍️Esther Mucientes https://t.co/zTOXKJCRZ0",https://x.com/elmundoes/status/2041840662119612488,,,,,,,,,
2026-01-22T09:26:00+00:00,@eldiarioes,elDiario.es,2827,7283,542,1744169,0.02,no,,,,,,El ICE detiene en Minnesota a un niño de 5 años https://t.co/9fTMwhgDs8 https://t.co/wAcfCvw5uT,https://x.com/eldiarioes/status/2014268298037436508,,,,,,,,,
2026-05-20T07:14:37+00:00,@elmundoes,EL MUNDO,2827,8756,463,993151,0.96,si,PSOE,0.9,perjudica,0.9,0.12,La Audiencia retrasó seis días la imputación de Zapatero para no interferir en las elecciones andaluzas https://t.co/seFqOYEWQD,https://x.com/elmundoes/status/2056997004157308968,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,La imputación judicial de Zapatero perjudica la imagen del PSOE.
2026-03-11T12:23:32+00:00,@abc_es,ABC.es,2821,7595,211,358454,0.79,si,PSOE,0.9,perjudica,0.9,0.08,"🔴 #ÚLTIMAHORA Bruselas pide al TJUE multar a España por no aplicar la directiva que exime del IVA a pymes y autónomos
https://t.co/qFMKVLT3ND",https://x.com/abc_es/status/2031707595099033749,0.0,0.77,0.0,0.0,0.16,0.07,,rival,Bruselas pide multar al Gobierno por incumplir la directiva del IVA.
2026-03-17T06:30:02+00:00,@ElHuffPost,El HuffPost,2820,2460,194,105188,0.03,no,,,,,,"Trump fuerza a Jamaica, Honduras y Guatemala a expulsar a los médicos cubanos que cubrían sus hospitales públicos: los más pobres se quedan sin atención sanitaria https://t.co/tI5I3zxLLj",https://x.com/ElHuffPost/status/2033792958923718728,,,,,,,,,
2026-04-18T16:40:04+00:00,@La_SER,Cadena SER,2818,8130,138,108949,0.84,si,PSOE,0.9,beneficia,0.9,0.07,"El alcalde de Nueva York celebra la cumbre de líderes progresistas de Sánchez: ""El camino para combatir la desigualdad lo debemos recorrer juntos""

https://t.co/6HeEF3pssb",https://x.com/La_SER/status/2045542890789560608,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Elogio internacional a la cumbre de líderes progresistas de Sánchez.
2026-07-29T08:13:35+00:00,@voz_populi,Vozpópuli,2818,4180,311,444673,0.97,si,PSOE,0.9,perjudica,0.9,0.16,"🔴 ÚLTIMA HORA

El Gobierno coloca al marido de Sánchez Acera, quien filtró los datos del novio de Ayuso, como director general del Tesoro

Te informa Beatriz Jiménez

https://t.co/PrWYrldmLB",https://x.com/voz_populi/status/2082378994175864876,0.01,0.89,0.0,0.0,0.1,0.0,,tercero,Acusa al Gobierno de favoritismo en el nombramiento del Tesoro.
2026-04-23T06:24:12+00:00,@libertaddigital,Libertad Digital,2814,4993,141,99232,0.95,si,PSOE,0.9,perjudica,0.9,0.1,"🔴 La regularización de Sánchez viola la Ley de Extranjería: ni dos años de arraigo, ni prueba laboral, ni pasaporte

Informa @carloscuestaLD 

https://t.co/KHpwRjmJvN",https://x.com/libertaddigital/status/2047199842351362064,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Denuncia que la regularización migratoria de Sánchez incumple la ley.
2026-07-23T13:05:56+00:00,@el_pais,EL PAÍS,2807,5604,91,707204,0.05,no,,,,,,"Las llamadas al 016 crecieron un 120,8% en las horas posteriores a que España ganara el Mundial https://t.co/zxezXjTbd5",https://x.com/el_pais/status/2080278240069926938,,,,,,,,,
2026-06-30T07:00:00+00:00,@el_pais,EL PAÍS,2804,5849,812,988045,0.96,si,ninguno,0.9,neutro,0.9,0.04,La Complutense ha suspendido de funciones durante un año al profesor y fundador de Podemos Juan Carlos Monedero “por la comisión de una falta muy grave” de acoso sexista a varias alumnas https://t.co/5XK7X2QMIS,https://x.com/el_pais/status/2071851227457925406,0.0,0.0,0.0,1.0,0.0,0.0,,tercero,"Monedero pertenece a Podemos, formación no contemplada en las opciones."
2026-04-22T08:51:25+00:00,@La_SER,Cadena SER,2803,8799,116,149657,0.96,si,PP,0.7,perjudica,0.7,0.32,"🎥 Puente, al PP: ""Hay que ser ruin y miserable para reprocharle a este ministro que no estuviera en el funeral de las víctimas cuando esa misma tarde me convocaron ustedes en el Senado para dar explicaciones sobre el accidente de Adamuz"" https://t.co/zvY43e0Bfq",https://x.com/La_SER/status/2046874505419674085,0.06,0.78,0.0,0.0,0.16,0.0,,cargo del partido,Puente critica con dureza al PP por sus reproches sobre Adamuz.
2026-09-03T11:55:38+00:00,@eldiarioes,elDiario.es,2802,10419,136,641242,0.97,si,Vox,0.9,perjudica,0.9,0.39,"🔴 Sánchez: ""Cuando desde Israel se cuestionó la españolidad de Ceuta y Melilla, y se habló de los españoles como si fueran colonos, Abascal agachó la cabeza""

""Se crece ante una niña migrante, pero se desinfla ante los oligarcas extranjeros"" https://t.co/HtymcDD54U https://t.co/nWTtra9gAO",https://x.com/eldiarioes/status/2095480837898748178,0.0,0.21,0.26,0.0,0.53,0.0,,cargo del partido,Sánchez critica duramente la sumisión de Abascal frente a Israel.
2026-05-07T06:00:01+00:00,@voz_populi,Vozpópuli,2798,4635,387,582625,0.34,no,,,,,,"🔴 Mónica García aceptó que el barco recale en Canarias para no comprometer su cargo como directiva de la OMS

✍ Por Iván Libreros (@IvanLibreros95)

https://t.co/uX5Aht9dMO",https://x.com/voz_populi/status/2052267186073620822,,,,,,,,,
2026-01-20T10:40:50+00:00,@El_Plural,El Plural,2796,3809,216,103986,0.98,si,PP,0.9,perjudica,0.9,0.15,🔴#ÚLTIMAHORA | El PP de Guardiola coloca como presidente de la Asamblea de Extremadura a un diputado denunciado por acoso sexual https://t.co/8Ye8pEkrjq,https://x.com/El_Plural/status/2013562354324173269,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Critica al PP por colocar a un diputado denunciado por acoso.
2026-04-05T14:47:40+00:00,@europapress,Europa Press,2794,3828,176,652220,0.02,no,,,,,,"🔴Trump admite que envió armas a los manifestantes iraníes durante las protestas de principios de año con la esperanza de fomentar un levantamiento contra el estamento clerical del país: ""Un montón de armas que enviamos a través de los kurdos"" https://t.co/C5paisyKZ7",https://x.com/europapress/status/2040803564759466286,,,,,,,,,
2025-10-06T19:26:53+00:00,@rtvenoticias,RTVE Noticias,2793,5967,103,372862,0.58,dudoso,PP,0.9,perjudica,0.9,0.16,"🔴En el vídeo se observa cómo Pradas anota a mano, a las 12:32, los nombres de las dos zonas que horas después se convirtieron en puntos críticos de la tragedia. 

Durante casi un año, la Generalitat ha sostenido que no recibió información de las agencias estatales sobre el",https://x.com/rtvenoticias/status/1975281626088112541,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Revela contradicciones de la Generalitat del PP sobre la DANA.
2026-07-23T05:12:00+00:00,@elmundoes,EL MUNDO,2792,8390,184,146288,0.76,si,PSOE,0.7,perjudica,0.7,0.08,Denuncia contra David Sánchez Pérez-Castejón ante el Tribunal de Cuentas para que devuelva las nóminas que cobró en la Diputación de Badajoz https://t.co/aGsOt7lOeB,https://x.com/elmundoes/status/2080158971281768878,0.0,1.0,0.0,0.0,0.0,0.0,,sin voz,Denuncia contra el hermano de Sánchez por cobros irregulares en Badajoz.
2025-09-20T14:51:17+00:00,@europapress,Europa Press,2792,6301,601,142831,0.23,no,,,,,,"Sanitarios de Madrid, Barcelona, Valencia y Vigo se concentran para denunciar el genocidio en Gaza y rendir homenaje a los sanitarios palestinos. Con manos rojas y vestidos de blanco, exigen respeto a la flotilla humanitaria que va a la Franja https://t.co/F7iAoTc4Ab https://t.co/D7cImBqJuI",https://x.com/europapress/status/1969414065853227109,,,,,,,,,
2026-07-21T09:16:00+00:00,@eldiarioes,elDiario.es,2784,3145,234,323393,0.9,si,PP,0.9,perjudica,0.9,0.12,‼️ Madrid lidera la privatización de la Formación Profesional y deja sin plaza pública a 60.000 jóvenes https://t.co/Cfue3SuvAT,https://x.com/eldiarioes/status/2079495597355352464,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Crítica a la gestión educativa y privatización de plazas en Madrid.
2026-02-24T09:22:02+00:00,@elconfidencial,El Confidencial,2771,5789,185,113384,0.16,no,,,,,,"La jueza de Adamuz avisa a Adif de ""consecuencias penales"" tras saber que extrajo material de la vía.

La Guardia Civil alertó de que ""personal"" de la compañía se llevó restos de las vías de tren y practicó pruebas sin que el Juzgado tuviera conocimiento
 https://t.co/v2rzr9w355",https://x.com/elconfidencial/status/2026226100397851048,,,,,,,,,
2026-03-31T20:11:42+00:00,@okdiario,okdiario.com,2767,11130,301,467421,0.96,si,PSOE,0.9,perjudica,0.9,0.14,"‼️ Barcelona fue un clamor: ""¡Pedro Sánchez, hijo de puta!""

Le informa Iván Martín (@IvanMartinCu).

🔗 https://t.co/3GFvZa8lR9 https://t.co/bIQplIKBPi",https://x.com/okdiario/status/2039073168766259453,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Difusión de insultos y hostilidad pública hacia Pedro Sánchez en Barcelona.
2025-10-02T09:50:21+00:00,@La_SER,Cadena SER,2762,3852,692,4238750,0.46,no,,,,,,🔴 ÚLTIMA HORA | La Junta de Andalucía asegura que hay 2.000 mujeres con pruebas de cáncer de mama dudosas y el servicio de salud está contactando una a una con ellas https://t.co/R5LBqlV2C3 Informa @diegopsuarez https://t.co/NvlY4QxJsN,https://x.com/La_SER/status/1973686985626906952,,,,,,,,,
